Price,Inventory,Sort,ItemName,Id,IsActive,IsSaleable,IsSponsored,SKUCODE,MasterSKUCODE,AId,ShortDescription,Description,ItemImage,WebImage,UnitSize,UOM,PackSize,Type,MaxOrderQuantity,Mrp,DiscountAmount,SearchTerm,MinOrderQuantity,Quantity,TotalCount,EnId,IsRestricted,CategoryCode,store,pincode,webstore_id,scraped_at_utc,source_category_url
"1,650.00",6,164,Master Spice Chilli Paste,635749,0,True,False,CSE0573,,0,Chilli Paste,A fiery Sri Lankan favourite made from chillli and onions inspired by chinese cooking. Taste great with any rice dish.*Images for illustration purpose only. Product received may vary.,/VendorItems/MenuItems/CSE0573_1.jpg,/VendorItems/MenuItems/CSE0573_2.jpg,300.0,g,6,V,30.0,0.00,,"CSE0573,Master Spice Chilli Paste,300g,Master Spice,,Chillie Paste,,,Master Spice Chilli Paste 300g,,,,,Food Cupboard,Curry mixes & Pastes",1.00,0,384,jD5JsMGihZBUzrW796PhYA==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
600.00,6,166,MD Mango Jam,637373,0,True,False,JSE0113,FC1004,0,Jam,Wonderful tropical flavor of Mangoes on your toast with this easy natural Mango jam. It is quick to make and has a wonderful sweet flavor.*Images for illustration purposes only. Product received may vary.,/VendorItems/MenuItems/JSE0113_1.jpg,/VendorItems/MenuItems/JSE0113_2.jpg,500.0,g,6,,10.0,0.00,,"JSE0113,MD Mango Jam,500g,Md,Mango Jam,Jam,Mango,,MD Mango Jam 500g,MD Jam,,,,Food Cupboard,Jams and Spreads",1.00,0,384,31EpazHzKwTiXVavW7iGRQ==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
570.00,6,167,Koluu Mutton Curry,635080,0,True,False,CS10766,,0,Curry Paste,Delicious mix of spices to create the authentic Sri Lankan Mutton Curry.*Images for illustration purpose only. Product received may vary.,/VendorItems/MenuItems/CS10766_1.jpg,/VendorItems/MenuItems/CS10766_2.jpg,80.0,g,6,,30.0,0.00,,"CS10766,Koluu Mutton Curry,80g,Koluu,Mutton Curry,Mutton Curry paste,Mutton,,Koluu Mutton Curry 80g,,,,,Food Cupboard,Curry mixes & Pastes",1.00,0,384,F++MWjW4/kT4LfhoDV2yxw==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
"2,100.00",3,168,Zensai Vegetarian Chilli Paste,2273,0,True,False,CS13906,,0,Vegetarian Chilli Paste,Sri Lankan style Hot and spicy vegetarian Chinese chilli paste. *Images for illustration purposes only. Product received may vary.,/VendorItems/MenuItems/CS13906_1.jpg,/VendorItems/MenuItems/CS13906_2.jpg,300.0,g,3,,30.0,0.00,,"CS13906,Zensai Vegetarian Chilli Paste,300g,Zensai,Vegetarian Chilli Paste,Chillie Paste,,,Zensai Vegetarian Chilli Paste 300g,,,,,Food Cupboard,Curry mixes & Pastes",1.00,0,384,RP1RXRYLIzm4ETg1y9cRDw==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
320.00,12,170,My Choice Pasta Fusilli,638085,0,True,False,PSE0214,,0,Pasta,"My Choice Fussilli Pasta - 400g pack. No artificial colors, flavors or preservatives.  A wholesome pasta option suitable for vegetarians.*Images for illustration purpose only. Products received may vary.",/VendorItems/MenuItems/PSE0214_1.jpg,/VendorItems/MenuItems/PSE0214_2.jpg,400.0,g,12,,30.0,0.00,,"PSE0214,My Choice Pasta Fusilli,400g,My Choice,Fusilli,Pasta,Macaroni & Pasta,Fusilli Pasta,My Choice Pasta Fusilli 400g,,,,,Food Cupboard,Noodles, Pasta & Vermicelli",1.00,0,384,1qCh5iRlopdDIR6PRLPwdw==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
570.00,4,170,Koluu Chicken Korma,635075,0,True,False,CS10756,,0,Curry Paste,Delicious Spice mix for  Sri Lankan style of the famous Khorma Curry.*Images for illustration purpose only. Product received may vary.,/VendorItems/MenuItems/CS10756_1.jpg,/VendorItems/MenuItems/CS10756_2.jpg,80.0,g,6,V,30.0,0.00,,"CS10756,Koluu Chicken Korma,80g,Koluu,Chicken Korma,Chicken Curry Paste,Chicken,,Koluu Chicken Korma 80g,,,,,Food Cupboard,Curry mixes & Pastes",1.00,0,384,sHUWnV9tmkhgd8QIEbeg7Q==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
510.00,4,171,Koluu Pork Curry,635073,0,True,False,CS10752,,0,Curry Paste,Delicious mix of spices to create the authentic Sri Lankan Pork Curry.*Images for illustration purpose only. Product received may vary.,/VendorItems/MenuItems/CS10752_1.jpg,/VendorItems/MenuItems/CS10752_2.jpg,80.0,g,6,,30.0,0.00,,"CS10752,Koluu Pork Curry,80g,Koluu,Pork Curry,Curry Paste,Koluu Curry Paste,,Koluu Pork Curry 80g,,,,,Food Cupboard,Curry mixes & Pastes",1.00,0,384,PFm6T2KPWzZ0JHdl8N/r0Q==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
590.00,45,182,Captain Quick Cook Oatmeal,646023,0,True,False,BCE0084,,0,Oates,"Captain Quick Cook Oatmeal*Images for illustration purposes only, Product received may vary*",/VendorItems/MenuItems/BCE0084_1.jpg,/VendorItems/MenuItems/BCE0084_2.jpg,200.0,g,5,,30.0,0.00,,"BCE0084,Captain Quick Cook Oatmeal,200g,Captain,Instant Oats,Oats,Cereal,Captain oats,Oatmeal,Quick cook,Corn Flakes,Instant,Breakfast,,,,,",1.00,0,384,ZYF9R+Ty7+fZO9/iKqS0NQ==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
590.00,43,183,Captain Instant Oatmeal,646024,0,True,False,BCE0085,,0,Oates,"Captain Instant Oatmeal*Images for illustration purposes only, Product received may vary*",/VendorItems/MenuItems/BCE0085_1.jpg,/VendorItems/MenuItems/BCE0085_2.jpg,200.0,g,5,,30.0,0.00,,"BCE0085,Captain Instant Oatmeal,200g,Captain,Instant Oats,Oats,Cereal,Captain oats,Oatmeal,Quick cook,Corn Flakes,Instant,Breakfast,,,,,",1.00,0,384,/HNh+aQ4BaMgZQL9p9Rr/w==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
440.00,23,184,Delmege Delizia Pasta Elbow,646081,0,True,False,PSE0253,,0,Pasta,"Delmege Delizia Pasta Elbow*Images for illustration purposes only, Product received may vary*",/VendorItems/MenuItems/PSE0253_1.jpg,/VendorItems/MenuItems/PSE0253_2.jpg,400.0,g,16,,30.0,0.00,,"PSE0253,Delmege Delizia Pasta Elbow,400g,Delmege,Delizia Pasta,Pasta,Elbow,noodles,,,,,,,,,,",1.00,0,384,8DOjuzbgilT3UnMjltiqIQ==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
440.00,39,185,Delmege Delizia Pasta Penne,646082,0,True,False,PSE0254,,0,Pasta,"Delmege Delizia Pasta Penne*Images for illustration purposes only, Product received may vary*",/VendorItems/MenuItems/PSE0254_1.jpg,/VendorItems/MenuItems/PSE0254_2.jpg,400.0,g,16,,30.0,0.00,,"PSE0254,Delmege Delizia Pasta Penne,400g,Delmege,Delizia Pasta,Pasta,Penne,noodles,,,,,,,,,,",1.00,0,384,35EQIqYWCT+muyyv+QXyaw==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
440.00,39,186,Delmege Delizia Pasta Fusilli,646083,0,True,False,PSE0255,,0,Pasta,"Delmege Delizia Pasta Fusilli*Images for illustration purposes only, Product received may vary*",/VendorItems/MenuItems/PSE0255_1.jpg,/VendorItems/MenuItems/PSE0255_2.jpg,400.0,g,16,,30.0,0.00,,"PSE0255,Delmege Delizia Pasta Fusilli,400g,Delmege,Delizia Pasta,Pasta,Fusilli,noodles,,,,,,,,,,",1.00,0,384,jHT5j1Wlcxqg1K19r2jIzQ==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
135.00,6,187,Prima Kottu Mee Mirissa Nai Miris And Seafood Flavour,646110,0,True,False,PSE0274,,0,Instant Noodles,"A fiery blend of Sri Lanka?s famous nai miris chili with savory seafood notes. Bold, spicy, and irresistibly tasty for those who love heat in every bite.*Images for illustration purposes only, Product received may vary*",/VendorItems/MenuItems/PSE0274_1.jpg,/VendorItems/MenuItems/PSE0274_2.jpg,80.0,g,30,,30.0,0.00,,"PSE0274,Prima Kottu Mee Mirissa Nai Miris And Seafood Flavour ,80g,Prima,Kottu Mee,Kottu Mee Mirissa,Noodles,Koththu mee,Kottu Mee Nai Miris And Seafood Flavour ,Prima Kottu mee,Insant Noodles,,,,,,,",1.00,0,384,sFfR1c/fAcgSQXuJGH482A==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
135.00,14,188,Prima Kottu Mee Ella Kochchi and Chicken Flavour,646111,0,True,False,PSE0273,,0,Instant Noodles,"Infused with the punch of kochchi chilies and the richness of chicken. A perfect balance of spice and flavor.*Images for illustration purposes only, Product received may vary*",/VendorItems/MenuItems/PSE0273_1.jpg,/VendorItems/MenuItems/PSE0273_2.jpg,78.0,g,30,,30.0,0.00,,"PSE0273,Prima Kottu Mee Ella Kochchi and Chicken Flavour,78g,Prima,Kottu mee,Kottu mee Ella,Noodles,Koththu mee,Kottu Mee Kochchi and Chicken Flavour,Prima Kottu mee,Insant Noodles,,,,,,,",1.00,0,384,I6N8G5iiKFrQuadtYldXIA==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
850.00,11,189,MD Mango Jam No Added Sugar,646112,0,True,False,JSE0144,,0,Jam No Added Sugar,"A delicious low?calorie jam made from ripe mangoes with no artificial colors or flavors. *Images for illustration purposes only, Product received may vary*",/VendorItems/MenuItems/JSE0144_1.jpg,/VendorItems/MenuItems/JSE0144_2.jpg,330.0,g,12,,30.0,0.00,,"JSE0144,MD Mango Jam No Added Sugar,330g,Md,Mango Jam,Sugar Free Jam,No Added Sugar,Sugar free mango jam,Jam,MD jam,MD Mango Jam,Low sugar Jam,Sugar Less Jam,Low calorie Jam,,,,",1.00,0,384,ZyBNEro7DAqW7lM/gFVr3A==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
320.00,4,197,My Choice Pasta Penne,638086,0,True,False,PSE0216,,0,Pasta,"My Choice Fussilli Pasta - 400g pack. No artificial colors, flavors or preservatives.  A wholesome pasta option suitable for vegetarians.*Images for illustration purpose only. Products received may vary.",/VendorItems/MenuItems/PSE0216_1.jpg,/VendorItems/MenuItems/PSE0216_2.jpg,400.0,g,6,,30.0,0.00,,"PSE0216,My Choice Pasta Penne,400g,My Choice,Penne,Pasta,Macaroni & Pasta,Penne Pasta,My Choice Pasta Penne 400g,,,,,Food Cupboard,Noodles, Pasta & Vermicelli",1.00,0,384,KDs2jXFP6dC4XSwNHsNcCQ==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
320.00,12,214,My Choice Pasta Elbow,638084,0,True,False,PSE0215,,0,Pasta,"My Choice Elbo Pasta - 400g pack. No artificial colors, flavors or preservatives.  A wholesome pasta option suitable for vegetarians.*Images for illustration purpose only. Products received may vary.",/VendorItems/MenuItems/PSE0215_1.jpg,/VendorItems/MenuItems/PSE0215_2.jpg,400.0,g,12,,30.0,0.00,,"PSE0215,My Choice Pasta Elbow,400g,My Choice,Elbow,Pasta,Macaroni & Pasta,Elbow Pasta,My Choice Pasta Elbow 400g,,,,,Food Cupboard,Noodles, Pasta & Vermicelli",1.00,0,384,UZ70tE9zoVK1C1NB6u84wQ==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
990.00,6,215,San Remo Spirals No.16,711,0,True,False,PS30626,,0,Pasta,"An all time favourite. The grooves in Spirals help trap the sauce, making for a more flavourful bite. Use with toppings, in a bake or in pasta salads. *Images for illustration purposes only. Product received may vary.",/VendorItems/MenuItems/PS30626_1.jpg,/VendorItems/MenuItems/PS30626_2.jpg,500.0,g,6,NV,30.0,0.00,,"Soups,Powder,Chicken Flavoured,Sachets",1.00,0,384,GcpU/iIYo4K4X/UcYxQcfA==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
150.00,11,223,Fortune Devilled Chicken Flavoured Soya Meat,635410,0,True,False,CFE0137,,0,Soya Meat,"Devilled chicken flavoured, textured soya protein (defatted). Curry mix and tomato sauce sachet included.*Images for illustration purpose only. Product received may vary.",/VendorItems/MenuItems/CFE0137_1.jpg,/VendorItems/MenuItems/CFE0137_2.jpg,90.0,g,25,,30.0,0.00,,"CFE0137,Fortune Devilled Chicken Flavoured Soya Meat,90g,Fortune,Devilled Chicken Flavoured Soya Meat,Soya Meat,Devilled Chicken Flavour,Fortune Soya Meat,Fortune Devilled Chicken Flavoured Soya Meat 90g,Soya,,,,Food Cupboard,Soya Meat",1.00,0,384,55s+dI/psQvAdHbu/ShSyg==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
795.00,6,229,Catch Sweet Corn,635735,0,True,False,CFE0125,,0,Canned Sweet Corn,Naturally sweet canned corn in steam locked goodness.*Images for illustration purposes only. Product received may vary.,/VendorItems/MenuItems/CFE0125_1.jpg,/VendorItems/MenuItems/CFE0125_2.jpg,400.0,g,6,V,30.0,0.00,,"CFE0125,Catch Sweet Corn,400g,Catch,Sweet Corn,Corn,Catch Corn,,Catch Sweet Corn 400g,,,,,Food Cupboard,Convenience Food",1.00,0,384,GQlJL5JKnqGbJeyW9iTbfw==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
140.00,24,299,Fortune Prawn Flavoured Soya Meat,635409,0,True,False,CFE0136,,0,Soya Meat,Prawn curry flavoured textured soya protein (defatted). Curry mix sachet included.*Images for illustration purpose only. Product received may vary.,/VendorItems/MenuItems/CFE0136_1.jpg,/VendorItems/MenuItems/CFE0136_2.jpg,90.0,g,25,,30.0,0.00,,"CFE0136,Fortune Prawn Flavoured Soya Meat,90g,Fortune,Prawn Flavoured Soya Meat,Soya Meat,Prawn Flavour,Fortune Soya Meat,Fortune Prawn Flavoured Soya Meat 90g,Soya,,,,Food Cupboard,Soya Meat",1.00,0,384,KioyR/rki89o2wSqetfFSQ==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
990.00,3,471,San Remo Angel Hair Spaghetti,2549,0,True,False,PS30616,,0,Spaghetti,"The thinnest long pasta, Angel Hair is best with delicate cream or tomato-based sauces. *Images for illustration purposes only. Product received may vary.",/VendorItems/MenuItems/PS30616_1.jpg,/VendorItems/MenuItems/PS30616_2.jpg,500.0,g,3,V,30.0,0.00,,"San Remo ,Angel Hair Spaghetti,Pasta,Italian foods",1.00,0,384,PL1GMp8K/DdsDKU0P5ifCQ==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
140.00,25,716,Fortune Chicken Flavoured Soya Meat,635408,0,True,False,CFE0135,,0,Soya Meat,"Chicken flavoured, textured soya protein (defatted) *Images for illustration purpose only. Product received may vary.",/VendorItems/MenuItems/CFE0135_1.jpg,/VendorItems/MenuItems/CFE0135_2.jpg,90.0,g,25,,30.0,0.00,,"CFE0135,Fortune Chicken Flavoured Soya Meat,90g,Fortune,Chicken Flavoured Soya Meat,Soya Meat,Chicken Flavour,Fortune Soya Meat,Fortune Chicken Flavoured Soya Meat 90g,Soya,,,,Food Cupboard,Soya Meat",1.00,0,384,pUXB09T0UsjxsDtoodyAlg==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
990.00,3,835,San Remo Fettucine,2891,0,True,False,PS30496,,0,Pasta,"Ribbon type of pasta, contains no artificial colours, flavours or preservatives. Cooks in 10 minutes.*Images for illustration purposes only. Product received may vary.",/VendorItems/MenuItems/PS30496_1.jpg,/VendorItems/MenuItems/PS30496_2.jpg,500.0,g,3,V,30.0,0.00,,0,1.00,0,384,KsAuYN74WQ0Ilwdp2wNBXQ==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
"1,830.00",3,1168,Cirio Extra Jam Apricot,629767,0,True,False,JSE0085,,0,Fruit Jam,Special and unbeatable taste. Spread on your breakfast bread to start your day. No artificial colors. No chemical preservatives. *Images for illustration purposes only.  Product received may vary.,/VendorItems/MenuItems/JSE0085_1.jpg,/VendorItems/MenuItems/JSE0085_2.jpg,280.0,g,3,,30.0,0.00,,,1.00,0,384,jhB3pDgP/R25nWwu6QgzVw==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
850.00,0,-997,Anchor Red Cowpea,636886,2,True,False,CSE0631,FC0305,0,Red Cowpea,"Anchor Red Cowpea 500g. *Images for illustration purpose only, Product recieved may vary.",/VendorItems/MenuItems/CSE0631_1.jpg,/VendorItems/MenuItems/CSE0631_2.jpg,500.0,g,12,V,10.0,0.00,,"CSE0631,Anchor Red Cowpea,500g,Anchor,Red Cowpea,Cowpea,Anchor Cowpea,,Anchor Red Cowpea 500g,,,,,Food Cupboard,Commodities",1.00,0,384,kzGYJy09en3icAZQwxW7HA==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
480.00,0,-997,Anchor Red Split Lentils,637511,2,True,False,CSE0697,,0,Red Dhal,Anchor red lentils (mysoor dhal) 1 kilogram pack. *Images for illustration purposes only. Product received may vary.,/VendorItems/MenuItems/CSE0697_1.jpg,/VendorItems/MenuItems/CSE0697_2.jpg,1.0,kg,20,,30.0,0.00,,"CSE0697,Anchor Red Split Lentils,1kg,Anchor,Red Split Lentils,Dhall,,,Anchor Red Split Lentils 1kg,,,,,Food Cupboard,Commodities",1.00,0,384,9nuxXbnrzQ3JQJJeXw4zQw==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
756.00,0,-790,Astra Fat Spread,860,2,True,False,DY20104,FC1101,0,Margarine,"Astra is a much loved breakfast fat spread in Sri Lanka for kids which is also the trusted and must have ingredient for Spreading, Topping, Baking and Cooking that adds not only flavour but also the goodness and nutrition of Vitamin A and Vitamin D to the meal. Astra 500g can be used for multiple purposes.*Images for illustration purposes only. Product received may vary.",/VendorItems/MenuItems/DY20104_1.jpg,/VendorItems/MenuItems/DY20104_2.jpg,500.0,g,24,V,10.0,1080.00,30.00%,"DY20104,Astra Fat Spread,500g,Astra,Fat Spreads,Astra Margarine,Spreads,,Astra Fat Spread 500g,,,,,Food Cupboard,Margarine",1.00,0,384,QGDl8AvsXJ2EjxFp7Nupug==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
"1,360.00",0,-778,Astra Fat Spread,861,2,True,False,DY20105,FC1101,0,Margarine,"Astra is a much loved breakfast fat spread in Sri Lanka for kids which is also the trusted and must have ingredient for Spreading, Topping, Baking and Cooking that adds not only flavour but also the goodness and nutrition of Vitamin A and Vitamin D to the meal. Astra 1kg can be used for multiple purposes, Best used for Baking.*Images for illustration purposes only. Product received may vary.",/VendorItems/MenuItems/DY20105_1.jpg,/VendorItems/MenuItems/DY20105_2.jpg,1.0,kg,12,V,10.0,1700.00,20.00%,"DY20105,Astra Fat Spread,1kg,Astra,Fat Spreads,Astra Margarine,Spreads,,Astra Fat Spread 1kg,,,,,Food Cupboard,Margarine",1.00,0,384,+etIZis+Ym+9YsRFHm3krw==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
"1,690.00",0,-669,Oateo Rolled Oats,636321,2,True,False,BCE0111,FC0101,0,Oats,"Premium packaging to retain the freshness of the product and high shelf-life naturally. Charge Up with Oateo Rolled Oats and awaken the inner superhero, Black Panther energy in you.*Images are illustration purpose only. Product received may vary.",/VendorItems/MenuItems/BCE0111_1.jpg,/VendorItems/MenuItems/BCE0111_2.jpg,1.0,kg,4,,30.0,0.00,,"BCE0111,Oateo Rolled Oats,Oateo,Rolled Oats,Oateo Oats,Food Cupboard,Breakfast,Cereals",1.00,0,384,bLU50rGX2enpnuJ1BSGjzw==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
560.00,0,-79,Nel Farm Brown Eggs Large,891,2,True,False,DY90201,,0,Eggs,"Nelfarms is a fully integrated poultry business, consisting of Breeder farms and Hatcheries where they produce both commercial layer and commercial broiler day old chicks. *Images for illustration purposes only. Product received may vary.",/VendorItems/MenuItems/DY90201_1.jpg,/VendorItems/MenuItems/DY90201_2.jpg,10.0,pcs,5,V,5.0,0.00,,"DY90201,Nel Farm Brown Eggs Large,10pcs,Nel Farm,Brown Eggs,Large Eggs,,,Nel Farm Brown Eggs Large 10pcs,,,,,Food Cupboard,Eggs",1.00,0,384,aIY1hRqOojU428y/pttyng==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
150.00,0,-74,Malusoy Deviled Cuttlefish,1024,2,True,False,CF64474,,0,Deviled Cuttlefish,Textured and defatted soya protein with cuttlefish flavour seasoning.  *Images for illustration purposes only. Product received may vary.,/VendorItems/MenuItems/CF64474_1.jpg,/VendorItems/MenuItems/CF64474_2.jpg,90.0,g,25,NV,30.0,0.00,,"CF64474,Malusoy Deviled Cuttlefish,90g,Lankasoy,Deviled Cuttlefish,Soya Meat,Devilled Cuttlefish,Lankasoy Soya Meat,Malusoy Deviled Cuttlefish 90g,Soya,,,,Food Cupboard,Soya Meat",1.00,0,384,PwQMHEgDlhDQi4DdGyQ+Yg==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
